PGM_SYS_ID,ACTIVITY_ID,AGENCY_TYPE_DESC,STATE_CODE,AIR_LCON_CODE,COMP_DETERMINATION_UID,ENF_RESPONSE_POLICY_CODE,PROGRAM_CODES,PROGRAM_DESCS,POLLUTANT_CODES,POLLUTANT_DESCS,EARLIEST_FRV_DETERM_DATE,HPV_DAYZERO_DATE,HPV_RESOLVED_DATE,DSCV_PATHWAY_DATE,NFTC_PATHWAY_DATE
FL0000001201900057,3603638117,State,FL,,FL000A0000120190005700013,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,05-26-2023,,06-27-2023,05-26-2023,
FL0000001209500090,3603613232,State,FL,,FL000A0000120950009000018,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,05-11-2023,,11-01-2023,05-11-2023,
GA0000001314300029,3603501822,State,GA,,GA000A0000131430002900019,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000328,ADMIN,02-20-2023,,05-01-2023,,02-20-2023
FL0000001202501187,3603717174,State,FL,,FL000A0000120250118700025,FRV,CAAMACT CAATVP,MACT Standards (40 CFR Part 63) Title V Permits,300000329,FACIL,08-18-2023,,09-14-2023,09-11-2023,
FL0000001209900666,3603613233,State,FL,,FL000A0000120990066600019,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,04-12-2023,,06-20-2023,04-12-2023,
FL0000001209900666,3603613234,State,FL,,FL000A0000120990066600020,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,05-02-2023,,06-20-2023,05-02-2023,
FL0000001209900674,3603602639,State,FL,,FL000A0000120990067400018,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,04-12-2023,,06-20-2023,04-12-2023,
FL0000001209900674,3603627808,State,FL,,FL000A0000120990067400020,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,05-02-2023,,06-20-2023,05-02-2023,
FL0000001202501315,3603717173,State,FL,,FL000A0000120250131500025,FRV,CAAMACT CAATVP,MACT Standards (40 CFR Part 63) Title V Permits,300000329,FACIL,08-25-2023,,09-14-2023,08-25-2023,
FL0000001202501315,3604106114,State,FL,,FL000A0000120250131500031,FRV,CAAMACT,MACT Standards (40 CFR Part 63),300000329,FACIL,09-29-2023,,09-18-2024,09-29-2023,
FL0000001202501315,3604106115,State,FL,,FL000A0000120250131500030,FRV,CAATVP,Title V Permits,300000329,FACIL,09-29-2023,,09-18-2024,09-29-2023,
FL0000001210300525,3603515510,State,FL,,FL000A0000121030052500017,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000243 300000329,FACIL VOLATILE ORGANIC COMPOUNDS (VOCS),01-31-2023,,08-15-2023,01-05-2023,03-03-2023
IL000143065AYO,3603779711,State,IL,,IL000AA-2023-00188,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,10-03-2023,,,,11-06-2023
AR0000000514501102,3604033345,State,AR,,AR000A117335,HPV,CAANSPS CAASIP,New Source Performance Standards State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,10-10-2023,10-10-2023,02-03-2025,06-15-2023,
IA0000001908300131,3603481896,State,IA,,IA000A98360,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,7003 10373,Particulate matter Particulate matter - PM10,01-23-2023,,03-20-2023,12-16-2022,01-23-2023
FL0000001203900039,3603613235,State,FL,,FL000A0000120390003959528,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,05-30-2023,,06-14-2023,05-30-2023,
FL0000001210700043,3603840320,State,FL,,FL000A0000121070004300008,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,12-19-2023,,02-09-2024,12-19-2023,
FL0000001205701242,3603722678,State,FL,,FL000A0000120570124260200,FRV,CAATVP,Title V Permits,7003,Particulate matter,09-01-2023,,10-11-2023,09-01-2023,
NE0000003104700064,3603597164,State,NE,,NE000A00003104700064002,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000377,PM10 (Filterable portion only),04-26-2023,,,,
NJ0000003402725229,3603646942,State,NJ,,NJ000A101320,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,,,06-09-2023,,,,
FL0000001200100007,3603591544,State,FL,,FL000A0000120010000700027,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,04-27-2023,,07-06-2023,04-27-2023,
FL0000001200100072,3603608330,State,FL,,FL000A0000120010007200023,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,05-19-2023,,06-07-2023,05-19-2023,
SD0000004610300003,3603651621,State,SD,,SD000A101420,FRV,CAATVP,Title V Permits,,,07-14-2023,,07-14-2023,,
IN0000001803900633,3603553557,State,IN,,IN000A99608,HPV,CAATVP,Title V Permits,300000243,VOLATILE ORGANIC COMPOUNDS (VOCS),02-01-2023,05-01-2023,,02-01-2023,01-28-2026
IN0000001815100060,3603786126,State,IN,,IN000A104093,FRV,CAAFESOP,Federally-Enforceable State Operating Permit - Non Title V,300000329,FACIL,10-19-2023,,01-03-2024,10-19-2023,11-14-2023
GA0000001313900125,3603534720,State,GA,,GA000A0000131390012500002,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000290,VOLATILE ORGANIC HAZARDOUS AIR POLLUTANT,02-03-2023,,03-03-2023,,02-03-2023
IN0000001817900036,3603865566,State,IN,,IN000A109793,FRV,CAAFESOP,Federally-Enforceable State Operating Permit - Non Title V,300000329,FACIL,07-11-2023,,04-03-2024,,02-02-2024
IA0000001907700016,3603621046,State,IA,,IA000A100934,FRV,CAANSPS,New Source Performance Standards,,,05-10-2023,,06-12-2023,,05-10-2023
IA0000001907700016,3603770741,State,IA,,IA000A103512,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000333,Acetaldehyde,10-16-2023,,03-26-2024,09-23-2023,10-16-2023
OK0000004077700138,3603574100,State,OK,,OK000A4077700138EC0011257,FRV,CAANSPS CAASIP,New Source Performance Standards State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000319,PARTICULATE MATTER < 10 UM,02-26-2023,,04-11-2023,,
PA000695006,3603510111,State,PA,,PA000A0000F00000003500317,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,01-31-2023,,,,
KS0000002017700234,3603593703,State,KS,,KS000ARPT000280,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,,,04-02-2023,,,04-02-2023,04-20-2023
IN0000001809700667,3603844823,State,IN,,IN000A108175,FRV,CAATVP,Title V Permits,300000329,FACIL,10-02-2023,,,,
IN0000001809700667,3603857035,State,IN,,IN000A109016,FRV,CAATVP,Title V Permits,300000329,FACIL,08-23-2023,,,,
MI00000000000N7418,3603646290,State,MI,,MI000AN7418CF0000076577,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,05-12-2023,,,,05-12-2023
MI00000000000N7418,3603856227,State,MI,,MI000AN7418CF0000076679,FRV,CAANSR CAASIP,New Source Review Permit Requirements State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,06-06-2023,,,,06-06-2023
OH0000000354012001,3603055581,State,OH,,OH000AC13337,FRV,CAAFESOP CAASIP,Federally-Enforceable State Operating Permit - Non Title V State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,08-21-2023,,08-17-2023,,03-23-2022
OK0000004001700107,3603839014,State,OK,,OK000A4001700107EC0012600,FRV,CAAMACT CAANSPS CAATVP,MACT Standards (40 CFR Part 63) New Source Performance Standards Title V Permits,300000329,FACIL,11-29-2023,,07-03-2024,,
OK0000004011900054,3603553829,State,OK,,OK000A4011900054EC0010937,FRV,CAATVP,Title V Permits,300000329,FACIL,02-07-2023,,06-29-2023,02-07-2023,
OK0000004011900054,3603629417,State,OK,,OK000A4011900054EC0011602,FRV,CAATVP,Title V Permits,300000329,FACIL,06-09-2023,,06-13-2023,,
AR0000000512300118,3603690095,State,AR,,AR000A102114,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,04-27-2023,,01-30-2024,10-18-2022,04-27-2023
CASJV00006077N0956,3603792368,Local,CA,SJV,CASJVA2000000000000004979,HPV,CAATVP,Title V Permits,300000329,FACIL,06-09-2023,06-09-2023,12-28-2023,,06-09-2023
OK0000004001100056,3603531104,State,OK,,OK000A4001100056EC0010931,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,01-10-2023,,07-11-2023,,
TX0000004850100046,3604437170,State,TX,,TX000A0767384212024043001,FRV,CAATVP,Title V Permits,300000329,FACIL,05-30-2023,,10-16-2025,05-30-2023,
AR0000000577701353,3603867245,State,AR,,AR000A109832,HPV,CAANSPS CAASIP,New Source Performance Standards State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,7003 300000329,FACIL Particulate matter,07-17-2023,07-17-2023,06-06-2024,07-07-2023,07-17-2023
CO0000000803102045,3603600957,State,CO,,CO000A0000080310204500008,FRV,CAANSPS CAASIP CAATVP,New Source Performance Standards State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards Title V Permits,300000329,FACIL,01-25-2023,,,10-27-2022,05-12-2023
CO0000000812308501,3603611761,State,CO,,CO000A0000081230850100001,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000236,VISIBLE EMISSIONS,05-25-2023,,,05-23-2023,05-23-2023
IN0000001809700670,3603560225,State,IN,,IN000A99815,FRV,CAATVP,Title V Permits,10461,Sulfur dioxide,03-29-2023,,,,
MO0000002908300046,3603786413,State,MO,,MO000A104101,FRV,CAATVP,Title V Permits,,,08-15-2023,,11-08-2023,08-15-2023,11-08-2023
OH0000001318178701,3603627968,State,OH,,OH000AC13689,FRV,CAAFESOP CAASIP,Federally-Enforceable State Operating Permit - Non Title V State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,06-16-2023,,,,05-26-2023
GA0000001303100063,3603797117,State,GA,,GA000A0000130310006300010,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000236 300000322 300000328,ADMIN TOTAL PARTICULATE MATTER VISIBLE EMISSIONS,12-08-2023,,03-27-2024,09-28-2023,12-08-2023
PA000693716,3603530450,State,PA,,PA000A0000F00000003513712,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,03-03-2023,,,,
PA000684022,3603931918,State,PA,,PA000A0000F00000003664204,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,12-20-2023,,,,
PA000722219,3603477480,State,PA,,PA000A0000F00000003487596,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,01-13-2023,,,,
PA000722219,3603545584,State,PA,,PA000A0000F00000003520860,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,03-09-2023,,,,
PA000554819,3603748464,State,PA,,PA000A0000F00000003623904,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,10-03-2023,,,,
PA000705223,3603668422,State,PA,,PA000A0000F00000003589012,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,06-15-2023,,,,
PA000719219,3603703681,State,PA,,PA000A0000F00000003602262,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,08-18-2023,,,,
ALJEF0000107301044,3603942611,Local,AL,JEF,ALJEFA112537,HPV,CAATVP,Title V Permits,10461,Sulfur dioxide,01-05-2023,01-05-2023,12-07-2023,11-08-2022,02-27-2023
IL000019065ABV,3603674946,State,IL,,IL000AA-2023-00112,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,07-30-2023,,09-06-2023,,08-03-2023
PA000722943,3603518366,State,PA,,PA000A0000F00000003504740,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,02-08-2023,,,,
PA000722943,3603931819,State,PA,,PA000A0000F00000003629715,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,08-19-2023,,,,
PA000724734,3603498001,State,PA,,PA000A0000F00000003495006,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,01-30-2023,,,,
PA000679596,3603498013,State,PA,,PA000A0000F00000003495248,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,01-30-2023,,,,
PA000733773,3603748461,State,PA,,PA000A0000F00000003625456,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,10-03-2023,,,,
PA000739074,3603486829,State,PA,,PA000A0000F00000003490822,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,01-23-2023,,,,
PA000721348,3603530448,State,PA,,PA000A0000F00000003498509,FRV,CAASIP,State Implementation Plan for National Primary and Secondary Ambient Air Quality Standards,300000329,FACIL,02-02-2023,,,,
